goodreads_book_id,tag_id,count
6936382,11595,115
6936382,8084,115
6936382,33023,113
6936382,8067,112
6936382,25153,111
6936382,24995,107
6936382,28641,103
6936382,15048,101
6936382,11574,98
6936382,7852,98
6936382,28525,98
6936382,27766,97
6936382,20781,96
6936382,19524,96
6936382,3371,94
6936382,18680,92
6936382,20824,91
6936382,4949,91
6936382,22344,91
6936382,11579,89
6936382,24992,89
6936382,722,88
6936382,5090,87
6936382,24999,84
6936382,24993,84
6936382,26194,84
6936382,29475,84
6936382,32099,81
6944566,30574,11222
6944566,8717,469
6944566,11743,435
6944566,4949,132
6944566,11557,79
6944566,1416,52
6944566,8055,50
6944566,17213,46
6944566,1659,42
6944566,25647,41
6944566,23956,38
6944566,8067,37
6944566,18045,34
6944566,12948,32
6944566,22743,31
6944566,5207,29
6944566,22034,28
6944566,9484,27
6944566,9477,27
6944566,25147,26
6944566,5051,25
6944566,25146,23
6944566,18326,22
6944566,11221,22
6944566,3371,21
6944566,15048,21
6944566,1642,20
6944566,32586,18
6944566,3389,15
6944566,8346,15
6944566,24991,15
6944566,12868,14
6944566,21989,13
6944566,25438,13
6944566,12869,13
6944566,30521,12
6944566,10197,12
6944566,22689,11
6944566,3392,10
6944566,9886,10
6944566,4985,10
6944566,20458,10
6944566,31505,9
6944566,4959,9
6944566,24992,9
6944566,21815,9
6944566,28740,9
6944566,671,9
6944566,10054,9
6944566,20849,8
6944566,18367,8
6944566,18318,8
6944566,20288,8
6944566,14487,8
6944566,3358,8
6944566,3377,8
6944566,25148,8
6944566,9638,8
6944566,12680,8
6944566,659,8
6944566,11219,8
6944566,20466,8
6944566,31664,8
6944566,25149,7
6944566,22733,7
6944566,17746,7
6944566,20467,7
6944566,652,7
6944566,22753,6
6944566,2104,6
6944566,24993,6
6944566,4970,6
6944566,25630,6
6944566,15495,6
6944566,4351,6
6944566,9221,5
6944566,2277,5
6944566,3379,5
6944566,15174,5
6944566,18051,5
6944566,19524,5
6944566,4964,5
6944566,7725,5
6944566,667,5
6944566,30766,5
6944566,15060,5
6944566,8344,5
6944566,19316,5
6944566,8070,5
6944566,5090,4
6944566,25151,4
6944566,25150,4
6944566,2335,4
6944566,18130,4
6944566,686,4
6944566,4975,4
6944566,5357,4
6944566,21915,4
6944566,4282,4
6944566,19765,4
6948436,30574,8073
6948436,14487,322
6948436,11743,269
6948436,8717,233
6948436,1659,223
6948436,8067,207
6948436,1642,183
6948436,4959,171
6948436,18045,142
6948436,10641,140
6948436,4949,139
6948436,17213,124
6948436,3371,121
6948436,25146,119
6948436,3392,116
6948436,11557,90
6948436,4968,88
6948436,25438,86
6948436,25592,84
6948436,5207,73
6948436,29045,73
6948436,22743,72
6948436,1746,71
6948436,15316,69
6948436,1416,67
6948436,3379,65
6948436,3377,64
6948436,25593,55
6948436,15169,53
6948436,12600,53
6948436,24992,53
6948436,24991,49
6948436,32686,48
6948436,25150,46
6948436,9484,46
6948436,32586,45
6948436,22689,44
6948436,18318,42
6948436,30672,38
6948436,14467,38
6948436,4967,36
6948436,25506,35
6948436,15312,35
6948436,7062,34
6948436,21550,33
6948436,11978,32
6948436,4971,32
6948436,20288,31
6948436,659,31
6948436,3332,31
6948436,20622,30
6948436,7852,29
6948436,671,29
6948436,25152,28
6948436,5080,28
6948436,18326,27
6948436,3358,27
6948436,31430,27
6948436,11776,27
6948436,8055,26
6948436,4970,26
6948436,4965,26
6948436,28936,26
6948436,11505,25
6948436,31505,25
6948436,18051,24
6948436,8346,24
6948436,15315,24
6948436,652,24
6948436,5759,24
6948436,3389,23
6948436,25822,23
6948436,30766,23
6948436,31917,23
6948436,14764,22
6948436,4958,22
6948436,1645,22
6948436,25436,22
6948436,9638,22
6948436,6750,22
6948436,2104,21
6948436,20279,21
6948436,15174,21
6948436,15698,21
6948436,20824,20
6948436,18054,20
6948436,11221,20
6948436,18284,20
6948436,24807,20
6948436,23931,20
6948436,5053,20
6948436,30339,20
6948436,22753,19
6948436,14064,19
6948436,1753,19
6948436,667,19
6948436,24662,19
6948436,5355,19
6948436,22376,18
6948436,5356,18
6950688,30574,6839
6950688,11557,1192
6950688,33114,851
6950688,32989,457
6950688,8717,355
6950688,20939,339
6950688,27199,330
6950688,26138,312
6950688,5207,288
6950688,28466,248
6950688,28321,234
6950688,2126,207
6950688,12791,206
6950688,8055,188
6950688,1691,176
6950688,11743,164
6950688,22743,159
6950688,6750,133
6950688,29452,125
6950688,10866,111
6950688,1540,104
6950688,11590,95
6950688,4834,89
6950688,25438,74
6950688,22753,57
6950688,30521,53
6950688,18045,48
6950688,14370,46
6950688,11505,45
6950688,10197,43
6950688,15169,42
6950688,28471,42
6950688,33124,41
6950688,20774,38
6950688,1128,37
6950688,17213,37
6950688,11550,34
6950688,1542,34
6950688,30358,34
6950688,1078,34
6950688,11497,33
6950688,25149,32
6950688,25146,32
6950688,24960,31
6950688,12600,31
6950688,12680,30
6950688,25147,29
6950688,33004,29
6950688,25765,28
6950688,25148,28
6950688,8517,27
6950688,2104,26
6950688,11491,26
6950688,18640,26
6950688,10210,26
6950688,33311,26
6950688,33012,25
6950688,26735,25
6950688,15048,25
6950688,12792,25
6950688,32996,24
6950688,25436,24
6950688,29464,24
6950688,25151,23
6950688,25150,23
6950688,14064,23
6950688,29457,23
6950688,20926,23
6950688,13227,23
6950688,5090,22
6950688,18680,22
6950688,19983,22
6950688,29492,22
6950688,1120,21
6950688,29076,20
6950688,33023,20
6950688,33045,20
6950688,32586,19
6950688,20824,18
6950688,20849,17
6950688,22689,17
6950688,23037,17
6950688,24995,17
6950688,4317,17
6950688,25152,16
6950688,3371,16
6950688,2218,16
6950688,20994,16
6950688,24997,16
6950688,10094,16
6950688,5180,16
6950688,11988,16
6950688,33049,16
6950688,11305,15
6950688,25822,15
6950688,32095,15
6950688,8740,15
6950688,1076,15
6950688,28488,15
6950688,9221,14
6969361,26138,208
6969361,11557,182
6969361,15463,150
6969361,6715,142
6969361,15461,112
6969361,30574,87
6969361,15453,87
6969361,15468,55
6969361,15462,47
6969361,22034,34
6969361,8055,34
6969361,20774,32
6969361,576,30
6969361,9886,28
6969361,7921,28
6969361,11590,27
6969361,15067,25
6969361,15485,25
6969361,22753,24
6969361,15048,24
6969361,9221,22
6969361,21989,22
6969361,18640,22
6969361,15169,21
6969361,6714,21
6969361,33114,19
6969361,15473,19
6969361,8717,18
6969361,11743,16
6969361,20849,15
6969361,5090,15
6969361,26194,15
6969361,1416,14
6969361,22743,13
6969361,134,13
6969361,18664,13
6969361,18663,13
6969361,8067,11
6969361,20888,11
6969361,15466,11
6969361,15484,10
6969361,12680,9
6969361,20125,9
6969361,4915,9
6969361,18188,9
6969361,32989,8
6969361,5481,8
6969361,11464,8
6969361,20815,8
6969361,18045,7
6969361,1642,7
6969361,20797,7
6969361,21689,7
6969361,6750,7
6969361,2158,7
6969361,30456,7
6969361,22689,6
6969361,11574,6
6969361,20781,6
6969361,25438,6
6969361,8076,6
6969361,7725,6
6969361,20828,6
6969361,31147,6
6969361,9315,6
6969361,15478,6
6969361,10197,5
6969361,14764,5
6969361,22944,5
6969361,21387,5
6969361,12663,5
6969361,3216,5
6969361,13363,5
6969361,3218,5
6969361,15472,5
6969361,30470,5
6969361,4422,5
6969361,980,5
6969361,10644,4
6969361,20824,4
6969361,9738,4
6969361,1659,4
6969361,11978,4
6969361,11226,4
6969361,5404,4
6969361,11987,4
6969361,20883,4
6969361,1291,4
6969361,8683,4
6969361,19316,4
6969361,15467,4
6969361,6457,4
6969361,22408,4
6969361,15490,4
6969361,28194,4
6969361,707,4
6969361,6717,4
6969361,32219,4
6969361,7923,4
6969361,22409,4
7048800,30574,28402
7048800,11743,1376
7048800,8717,867
7048800,18919,596
7048800,4949,380
7048800,11557,363
7048800,11305,336
7048800,8055,192
7048800,1659,170
7048800,1642,158
7048800,12175,155
7048800,17213,144
7048800,18045,123
7048800,5207,122
7048800,7852,122
7048800,8067,120
7048800,25147,103
7048800,3389,91
7048800,22743,90
7048800,33114,85
7048800,18326,82
7048800,22034,77
7048800,3392,77
7048800,5051,77
7048800,25146,76
7048800,11221,73
7048800,10197,71
7048800,1416,68
7048800,18896,67
7048800,12948,65
7048800,3371,58
7048800,12048,54
7048800,25148,52
7048800,30521,49
7048800,18318,47
7048800,6750,46
7048800,9477,45
7048800,4985,42
7048800,21989,41
7048800,18054,40
7048800,32989,37
7048800,22753,37
7048800,9484,37
7048800,25149,36
7048800,24771,36
7048800,11249,35
7048800,18367,33
7048800,9886,33
7048800,18886,31
7048800,22973,31
7048800,32586,31
7048800,24992,31
7048800,25630,31
7048800,18913,30
7048800,10210,29
7048800,10093,28
7048800,4959,28
7048800,25151,27
7048800,25150,27
7048800,671,27
7048800,2277,26
7048800,5481,26
7048800,20939,25
7048800,3379,25
7048800,24993,25
7048800,25822,25
7048800,6131,25
7048800,18051,24
7048800,21815,24
7048800,1879,24
7048800,11590,23
7048800,30672,23
7048800,8209,22
7048800,20288,21
7048800,3377,21
7048800,8346,21
7048800,27041,21
7048800,24991,21
7048800,20849,20
7048800,11643,20
7048800,31505,20
7048800,20774,18
7048800,25152,18
7048800,22689,18
7048800,10094,18
7048800,9638,18
7048800,32688,18
7048800,18589,18
7048800,12869,17
7048800,659,17
7048800,11644,17
7048800,24518,17
7048800,25438,16
7048800,24996,16
7048800,19524,16
7048800,11243,16
7048800,4968,16
7048800,12255,16
7048800,24517,16
7048800,7849,16
7091370,30574,21513
7091370,8717,783
7091370,33114,434
7091370,6750,396
7091370,5207,248
7091370,32989,183
7091370,11557,172
7091370,11743,172
7091370,26138,152
7091370,22743,116
7091370,8055,116
7091370,27199,98
7091370,22753,70
7091370,29452,55
7091370,6766,42
7091370,15169,38
7091370,20774,37
7091370,25149,37
7091370,14370,36
7091370,25146,35
7091370,18045,34
7091370,6205,33
7091370,17213,31
7091370,30521,30
7091370,10210,29
7091370,25438,29
7091370,25147,28
7091370,6729,28
7091370,3389,27
7091370,12600,26
7091370,9221,25
7091370,3392,25
7091370,33012,25
7091370,10197,24
7091370,25148,24
7091370,7852,23
7091370,20849,22
7091370,25150,20
7091370,5090,18
7091370,3371,18
7091370,20781,17
7091370,32586,17
7091370,29693,17
7091370,1416,15
7091370,9477,15
7091370,24991,15
7091370,22689,14
7091370,5444,14
7091370,14064,14
7091370,24995,14
7091370,29464,14
7091370,6326,14
7091370,10644,13
7091370,32996,13
7091370,28974,13
7091370,21815,13
7091370,11590,12
7091370,3379,12
7091370,32099,12
7091370,22733,12
7091370,33004,12
7091370,25167,11
7091370,10093,11
7091370,29316,11
7091370,22344,11
7091370,9638,11
7091370,33045,11
7091370,8067,10
7091370,10094,10
7091370,25436,10
7091370,13240,10
7091370,33124,9
7091370,18640,9
7091370,9886,9
7091370,722,9
7091370,24992,9
7091370,4076,9
7091370,1010,9
7091370,27371,9
7091370,6327,9
7091370,25151,8
7091370,33153,8
7091370,15048,8
7091370,5510,8
7091370,4949,8
7091370,21274,8
7091370,11978,8
7091370,5481,8
7091370,28964,8
7091370,671,8
7091370,29473,8
7091370,21989,7
7091370,22352,7
7091370,17217,7
7091370,24996,7
7091370,24993,7
7091370,5180,7
7091370,31509,7
7091370,22816,7
7091370,5039,7
7114761,30574,48295
7114761,6750,1008
7114761,11743,412
7114761,26138,204
7114761,5207,197
7114761,10518,183
7114761,11557,153
7114761,22743,90
7114761,8717,83
7114761,8055,82
7114761,1659,76
7114761,4949,73
7114761,6766,72
7114761,6729,72
7114761,1642,66
7114761,25146,66
7114761,18045,63
7114761,17213,61
7114761,3389,60
7114761,3371,54
7114761,3392,48
7114761,22753,44
7114761,25147,41
7114761,3379,36
7114761,25630,32
7114761,25148,31
7114761,32708,31
7114761,20774,30
7114761,24991,29
7114761,9221,27
7114761,21815,27
7114761,8076,26
7114761,15169,25
7114761,8067,25
7114761,10210,24
7114761,3377,23
7114761,20849,22
7114761,30521,22
7114761,4076,22
7114761,19316,22
7114761,10519,22
7114761,12948,20
7114761,25438,20
7114761,24992,19
7114761,15553,19
7114761,9886,18
7114761,25149,18
7114761,12380,18
7114761,25150,16
7114761,10197,16
7114761,11221,16
7114761,698,16
7114761,13175,16
7114761,22034,15
7114761,32726,15
7114761,12135,15
7114761,27199,14
7114761,22689,14
7114761,667,14
7114761,659,14
7114761,5355,14
7114761,25151,13
7114761,18640,13
7114761,14064,13
7114761,18054,13
7114761,32586,13
7114761,24996,13
7114761,671,13
7114761,5090,12
7114761,3358,12
7114761,18284,12
7114761,32099,12
7114761,6755,12
7114761,13240,12
7114761,21989,11
7114761,12048,11
7114761,6745,11
7114761,13794,11
7114761,652,11
7114761,657,11
7114761,11503,10
7114761,10093,10
7114761,24995,10
7114761,24993,10
7114761,25822,10
7114761,5180,10
7114761,11978,10
7114761,28525,10
7114761,5051,10
7114761,28974,10
7114761,22733,10
7114761,21817,10
7114761,29525,10
7114761,6663,10
7114761,2277,9
7114761,5510,9
7114761,9484,9
7114761,22333,9
7114761,22944,9
7114761,4074,9
7124475,30574,14536
7124475,33114,219
7124475,11557,202
7124475,8717,190
7124475,26138,183
7124475,32989,140
7124475,5207,103
7124475,8055,96
7124475,6750,61
7124475,28945,52
7124475,27199,40
7124475,22743,39
7124475,28974,39
7124475,25438,29
7124475,18668,25
7124475,11743,24
7124475,8076,22
7124475,33045,21
7124475,16331,20
7124475,14370,19
7124475,33004,18
7124475,29475,17
7124475,11590,16
7124475,15169,16
7124475,30521,16
7124475,18640,16
7124475,32586,16
7124475,29452,15
7124475,9638,15
7124475,28959,15
7124475,17213,14
7124475,10197,14
7124475,10210,14
7124475,22753,13
7124475,25148,13
7124475,18045,12
7124475,20774,11
7124475,33012,10
7124475,25147,10
7124475,25149,10
7124475,19524,10
7124475,2104,9
7124475,11505,9
7124475,33133,9
7124475,32996,8
7124475,32099,8
7124475,28964,8
7124475,26194,8
7124475,27766,8
7124475,11497,7
7124475,33124,7
7124475,12600,7
7124475,25146,7
7124475,8084,7
7124475,5090,6
7124475,22689,6
7124475,14064,6
7124475,9886,6
7124475,11503,6
7124475,24993,6
7124475,18670,6
7124475,24992,6
7124475,26197,6
7124475,26121,6
7124475,18188,6
7124475,28963,6
7124475,28975,6
7124475,28962,6
7124475,24960,5
7124475,33116,5
7124475,11467,5
7124475,8067,5
7124475,10094,5
7124475,21274,5
7124475,9484,5
7124475,20731,5
7124475,9477,5
7124475,19699,5
7124475,6766,5
7124475,4076,5
7124475,698,5
7124475,671,5
7124475,12598,5
7124475,5832,5
7124475,28422,5
7124475,33119,5
7124475,28961,5
7124475,9221,4
7124475,25150,4
7124475,7852,4
7124475,18054,4
7124475,15048,4
7124475,1416,4
7124475,12135,4
7124475,27314,4
7124475,20811,4
7124475,5263,4
7124475,18656,4
7124475,29142,4
7124475,12041,4
7129588,30574,26800
7129588,33114,520
7129588,26138,415
7129588,11557,303
7129588,32989,303
7129588,8055,209
7129588,8717,196
7129588,5207,109
7129588,6750,90
7129588,25438,66
7129588,14370,53
7129588,28525,51
7129588,8076,48
7129588,11743,46
7129588,29452,46
7129588,21387,43
7129588,33045,43
7129588,22743,42
7129588,17213,41
7129588,30521,40
7129588,10197,40
7129588,33004,37
7129588,32586,36
7129588,29475,36
7129588,18045,33
7129588,10210,33
7129588,25148,33
7129588,25147,31
7129588,19524,29
7129588,25146,27
7129588,16331,25
7129588,11590,23
7129588,25149,21
7129588,33133,21
7129588,33012,20
7129588,18640,20
7129588,25822,18
7129588,25436,18
7129588,28974,18
7129588,2359,18
7129588,22753,17
7129588,9886,17
7129588,28532,17
7129588,15169,16
7129588,11497,16
7129588,21815,16
7129588,9477,15
7129588,32099,15
7129588,29464,15
7129588,24992,14
7129588,22689,13
7129588,28528,13
7129588,20939,12
7129588,33124,12
7129588,10094,12
7129588,26194,12
7129588,1010,12
7129588,8084,12
7129588,20774,11
7129588,5090,11
7129588,11503,11
7129588,1078,11
7129588,18668,11
7129588,32996,11
7129588,722,11
7129588,671,11
7129588,18663,11
7129588,27825,11
7129588,25150,10
7129588,9638,10
7129588,22944,10
7129588,32080,10
7129588,12313,10
7129588,10213,10
7129588,2104,9
7129588,25167,9
7129588,7852,9
7129588,14064,9
7129588,10093,9
7129588,24995,9
7129588,17391,9
7129588,33003,9
7129588,1128,8
7129588,22034,8
7129588,12600,8
7129588,11221,8
7129588,24993,8
7129588,20731,8
7129588,2852,8
7129588,27766,8
7129588,15215,8
7129588,8045,8
7129588,20824,7
7129588,22352,7
7129588,11595,7
7129588,18051,7
7129588,28964,7
7129588,19699,7
7129588,20015,7
7129588,32998,7
7137775,30574,39206
7137775,11557,1527
7137775,33114,1295
7137775,26138,1245
7137775,8717,718
7137775,32989,576
7137775,8055,553
7137775,27199,383
7137775,5207,328
7137775,25438,165
7137775,8076,150
7137775,21387,138
7137775,6750,137
7137775,14370,132
7137775,11590,115
7137775,33045,108
7137775,27800,104
7137775,11743,103
7137775,29452,100
7137775,22743,94
7137775,10197,82
7137775,10210,77
7137775,23280,77
7137775,18640,76
7137775,25147,76
7137775,18045,73
7137775,17213,73
7137775,3783,68
7137775,25148,67
7137775,33004,64
7137775,1128,63
7137775,25149,63
7137775,11497,60
7137775,20774,55
7137775,30521,55
7137775,25146,54
7137775,22753,53
7137775,3786,52
7137775,33133,52
7137775,29475,51
7137775,1078,47
7137775,32586,46
7137775,11505,45
7137775,2104,44
7137775,15169,42
7137775,10093,41
7137775,33012,40
7137775,9886,40
7137775,12822,40
7137775,25436,38
7137775,32996,36
7137775,25167,35
7137775,10094,34
7137775,29464,32
7137775,5090,31
7137775,25150,31
7137775,20824,30
7137775,33124,30
7137775,11574,28
7137775,24993,28
7137775,4944,28
7137775,25822,28
7137775,722,28
7137775,26194,28
7137775,18663,28
7137775,23037,27
7137775,33032,27
7137775,8084,27
7137775,24960,26
7137775,11550,26
7137775,25151,25
7137775,26735,24
7137775,10644,23
7137775,27535,23
7137775,7852,23
7137775,8740,23
7137775,14380,23
7137775,23281,23
7137775,11595,22
7137775,24995,22
7137775,20731,22
7137775,2180,22
7137775,32973,22
7137775,22689,21
7137775,2218,21
7137775,11221,21
7137775,31232,21
7137775,12680,21
7137775,659,21
7137775,19524,20
7137775,24992,20
7137775,9976,20
7137775,11491,19
7137775,8067,19
7137775,13794,19
7137775,3785,19
7137775,24996,18
7137775,11988,18
7137775,698,18
7137775,4942,18
7146335,30574,2621
7146335,11743,620
7146335,11557,247
7146335,15798,95
7146335,8055,87
7146335,5207,79
7146335,1416,75
7146335,4949,69
7146335,7852,59
7146335,22743,55
7146335,18326,55
7146335,15048,54
7146335,22034,50
7146335,33114,49
7146335,15808,46
7146335,8067,42
7146335,30521,38
7146335,32989,34
7146335,18045,34
7146335,15067,34
7146335,17213,33
7146335,3389,32
7146335,32586,32
7146335,3392,31
7146335,18367,31
7146335,30672,30
7146335,11590,29
7146335,4834,28
7146335,1659,27
7146335,18241,27
7146335,12948,26
7146335,18318,25
7146335,25147,25
7146335,1642,25
7146335,31505,25
7146335,8346,25
7146335,10197,24
7146335,21989,23
7146335,3358,23
7146335,9477,21
7146335,9484,20
7146335,10644,19
7146335,12680,19
7146335,22753,18
7146335,25148,18
7146335,9221,17
7146335,20939,17
7146335,3371,17
7146335,21374,17
7146335,5018,17
7146335,8717,16
7146335,12868,16
7146335,15817,16
7146335,10210,15
7146335,24992,15
7146335,941,14
7146335,26735,14
7146335,19524,14
7146335,9638,14
7146335,9147,14
7146335,843,13
7146335,18054,12
7146335,25438,12
7146335,25149,12
7146335,25506,12
7146335,15816,12
7146335,25152,11
7146335,12600,11
7146335,11834,11
7146335,21815,11
7146335,12869,11
7146335,25146,11
7146335,31036,11
7146335,15814,11
7146335,20774,10
7146335,20849,10
7146335,25151,10
7146335,22352,10
7146335,7725,10
7146335,9959,10
7146335,1619,10
7146335,15169,9
7146335,32099,9
7146335,10093,8
7146335,3377,8
7146335,10094,8
7146335,24995,8
7146335,24993,8
7146335,18051,8
7146335,5481,8
7146335,22333,8
7146335,5051,8
7146335,671,8
7146335,15060,8
7146335,21915,8
7146335,1128,7
7146335,11505,7
7146335,25150,7
7146335,30551,7
7146335,5020,7
7150174,30574,1369
7150174,8717,338
7150174,15048,318
7150174,19974,232
7150174,25438,204
7150174,11743,196
7150174,6953,181
7150174,33114,118
7150174,11557,117
7150174,17124,112
7150174,16799,104
7150174,6857,97
7150174,6888,94
7150174,16805,93
7150174,12680,92
7150174,28541,91
7150174,27199,89
7150174,12600,81
7150174,19983,80
7150174,6895,73
7150174,26735,63
7150174,25436,60
7150174,17129,56
7150174,6597,55
7150174,32989,53
7150174,5207,46
7150174,6914,45
7150174,6960,44
7150174,19980,43
7150174,15060,39
7150174,31359,35
7150174,11305,34
7150174,8055,34
7150174,6920,34
7150174,22512,34
7150174,6909,31
7150174,15960,31
7150174,20939,30
7150174,7484,30
7150174,5583,30
7150174,3371,28
7150174,6973,28
7150174,25147,26
7150174,22743,25
7150174,18045,25
7150174,3392,24
7150174,33165,24
7150174,15067,23
7150174,19452,23
7150174,1173,22
7150174,6976,21
7150174,25148,21
7150174,19867,21
7150174,31360,21
7150174,17090,20
7150174,19979,19
7150174,22513,19
7150174,5139,19
7150174,10397,18
7150174,13561,18
7150174,7725,18
7150174,9221,17
7150174,1105,17
7150174,15945,17
7150174,3389,16
7150174,25014,16
7150174,26837,16
7150174,13547,16
7150174,11497,15
7150174,21989,14
7150174,8067,14
7150174,3379,14
7150174,17086,14
7150174,12593,14
7150174,25714,14
7150174,26761,14
7150174,16403,14
7150174,22753,13
7150174,22034,13
7150174,25149,13
7150174,3377,13
7150174,12323,13
7150174,4949,13
7150174,16757,13
7150174,19954,13
7150174,8075,13
7150174,15959,12
7150174,16797,12
7150174,19982,12
7150174,5577,12
7150174,33012,11
7150174,25020,11
7150174,6866,11
7150174,1200,11
7150174,10626,11
7150174,6448,11
7150174,12296,10
7150174,10633,10
7150174,1113,10
7150174,33094,10
7150178,30574,6367
7150178,8717,363
7150178,15048,84
7150178,13561,61
7150178,4491,55
7150178,13547,46
7150178,11743,45
7150178,6953,45
7150178,19974,43
7150178,7778,40
7150178,6857,37
7150178,12680,34
7150178,11557,33
7150178,17124,32
7150178,27199,27
7150178,16805,25
7150178,6895,24
7150178,16799,24
7150178,19983,24
7150178,6888,22
7150178,5207,20
7150178,6597,19
7150178,25438,14
7150178,26735,14
7150178,5583,14
7150178,22743,12
7150178,9221,12
7150178,25436,12
7150178,6920,11
7150178,7739,11
7150178,13528,11
7150178,15060,11
7150178,17129,10
7150178,6973,10
7150178,7484,10
7150178,21141,10
7150178,20774,9
7150178,6960,9
7150178,7725,9
7150178,1048,9
7150178,18045,8
7150178,15067,8
7150178,134,8
7150178,31359,8
7150178,5090,7
7150178,14764,7
7150178,6909,7
7150178,5139,7
7150178,33114,6
7150178,22753,6
7150178,12600,6
7150178,17086,6
7150178,17090,6
7150178,32099,6
7150178,15960,6
7150178,1173,6
7150178,6596,6
7150178,1105,6
7150178,15260,6
7150178,4492,6
7150178,11305,5
7150178,10644,5
7150178,14064,5
7150178,8067,5
7150178,6976,5
7150178,6902,5
7150178,1200,5
7150178,19980,5
7150178,12593,5
7150178,16399,5
7150178,32989,4
7150178,3389,4
7150178,11497,4
7150178,8055,4
7150178,6914,4
7150178,3687,4
7150178,32586,4
7150178,10397,4
7150178,25146,4
7150178,13568,4
7150178,19979,4
7150178,19867,4
7150178,13363,4
7150178,13497,4
7150178,25714,4
7150178,12682,4
7150178,1172,4
7150178,26761,4
7150178,971,4
7150178,1103,4
7150178,15261,4
7150178,6866,3
7150178,14092,3
7150178,730,3
7150178,4915,3
7150178,8075,3
7150178,9444,3
7150178,31977,3
7150178,26516,3
7150178,20037,3
7159515,30574,51426
7159515,8717,1155
7159515,20939,489
7159515,11743,466
7159515,30358,387
7159515,11557,337
7159515,29076,196
7159515,4949,141
7159515,20994,137
7159515,8517,114
7159515,5207,98
7159515,17213,90
7159515,18045,84
7159515,20811,83
7159515,8055,77
7159515,12048,69
7159515,22743,65
7159515,25147,64
7159515,20989,63
7159515,1659,63
7159515,6721,62
7159515,1642,58
7159515,30386,57
7159515,1444,56
7159515,3389,55
7159515,29083,53
7159515,9221,44
7159515,3392,44
7159515,3371,42
7159515,22753,41
7159515,30521,40
7159515,10197,40
7159515,24521,39
7159515,25149,38
7159515,21815,38
7159515,6178,38
7159515,17119,38
7159515,3358,37
7159515,6184,36
7159515,25148,35
7159515,32586,33
7159515,9886,32
7159515,25146,32
7159515,30381,29
7159515,1499,29
7159515,8067,28
7159515,10210,28
7159515,20926,28
7159515,24517,28
7159515,20774,26
7159515,5051,25
7159515,25150,24
7159515,8922,24
7159515,14821,24
7159515,15169,23
7159515,22034,22
7159515,24992,22
7159515,8533,20
7159515,3377,20
7159515,22333,20
7159515,8545,20
7159515,24908,20
7159515,12948,19
7159515,10093,19
7159515,29045,19
7159515,1128,18
7159515,25151,18
7159515,30373,18
7159515,20991,18
7159515,17217,17
7159515,8527,17
7159515,24993,17
7159515,19524,17
7159515,671,17
7159515,25438,16
7159515,10094,16
7159515,20957,16
7159515,21001,16
7159515,18051,16
7159515,11978,16
7159515,32099,16
7159515,17118,16
7159515,14064,15
7159515,3379,15
7159515,9184,15
7159515,25152,14
7159515,24997,14
7159515,21003,14
7159515,25506,14
7159515,28525,14
7159515,11590,13
7159515,25153,13
7159515,24995,13
7159515,24526,13
7159515,5481,13
7159515,4959,13
7159515,24991,13
7159515,11505,12
7159515,21989,12
7159515,25822,12
7171876,30574,25796
7171876,8717,793
7171876,33114,445
7171876,11557,304
7171876,23831,231
7171876,10468,212
7171876,32989,200
7171876,5207,177
7171876,27199,172
7171876,11743,128
7171876,25438,107
7171876,22743,99
7171876,8055,99
7171876,30521,74
7171876,29452,55
7171876,1599,51
7171876,31825,45
7171876,9959,44
7171876,18045,42
7171876,8452,41
7171876,22040,36
7171876,26138,35
7171876,15169,30
7171876,1499,30
7171876,22753,29
7171876,20774,27
7171876,33012,26
7171876,32586,23
7171876,21274,23
7171876,25436,21
7171876,21993,19
7171876,17213,17
7171876,11221,17
7171876,32099,17
7171876,19786,17
7171876,8453,17
7171876,20849,16
7171876,29464,16
7171876,22689,14
7171876,33124,14
7171876,27556,14
7171876,14370,14
7171876,1128,13
7171876,32996,13
7171876,25423,13
7171876,9953,13
7171876,24960,12
7171876,25149,12
7171876,24995,12
7171876,32080,12
7171876,2852,12
7171876,9221,11
7171876,20781,11
7171876,33023,11
7171876,27314,11
7171876,25146,11
7171876,33004,11
7171876,5287,11
7171876,14813,11
7171876,11505,10
7171876,20824,10
7171876,9886,10
7171876,10210,10
7171876,25148,10
7171876,10053,10
7171876,33034,10
7171876,5090,9
7171876,18640,9
7171876,33125,9
7171876,25147,9
7171876,22344,9
7171876,15887,9
7171876,11214,9
7171876,25150,8
7171876,10197,8
7171876,14064,8
7171876,30551,8
7171876,32095,8
7171876,32088,8
7171876,7924,8
7171876,1243,8
7171876,5025,8
7171876,13366,8
7171876,12540,8
7171876,32892,8
7171876,11590,7
7171876,3389,7
7171876,25151,7
7171876,27535,7
7171876,18130,7
7171876,31232,7
7171876,5393,7
7171876,8922,7
7171876,27313,7
7171876,21280,7
7171876,31827,7
7171876,23861,7
7171876,10469,7
7171876,10466,7
7171876,15425,7
7176578,11743,616
7176578,30574,545
7176578,8717,433
7176578,11557,99
7176578,22743,81
7176578,6184,72
7176578,5207,69
7176578,2580,63
7176578,14730,63
7176578,8055,51
7176578,22034,44
7176578,18367,38
7176578,18045,35
7176578,2113,34
7176578,18326,33
7176578,8067,33
7176578,1659,33
7176578,4949,33
7176578,12948,31
7176578,25146,28
7176578,3389,26
7176578,22753,25
7176578,21989,25
7176578,17213,24
7176578,1416,23
7176578,9477,23
7176578,10644,22
